Time,HeartRate,Distance,Speed,Latitude,Longitude,Altitude,
8715,81,17784,7.13,55.85634,-4.287711,5
8720,81,17795,7.41,55.856407,-4.287576,5
8725,81,17805,7.55,55.856415,-4.287424,5
8730,81,17815,7.51,55.856407,-4.287262,4
8735,81,17826,7.45,55.856395,-4.287091,4
8740,81,17835,7.45,55.856378,-4.286937,3
8745,81,17846,7.4,55.856372,-4.286769,3
8750,79,17855,7.36,55.856373,-4.286614,3
8755,76,17865,7.28,55.856377,-4.286466,3
8760,72,17874,7.04,55.856372,-4.286324,3
8765,70,17882,6.73,55.856357,-4.286189,2
8770,75,17892,6.51,55.856325,-4.286049,2
8775,80,17901,6.57,55.856295,-4.285901,2
8780,82,17912,6.84,55.856262,-4.285734,2
8785,81,17923,7.23,55.856233,-4.285572,2
8790,80,17934,7.51,55.856207,-4.285409,2
8795,80,17946,7.67,55.85618,-4.285219,2
8800,80,17957,7.99,55.856188,-4.285037,2
8805,79,17968,8.21,55.85623,-4.284892,2
8810,78,17977,7.92,55.856273,-4.284769,2
8815,76,17985,7.28,55.85631,-4.284651,2
8820,75,17995,6.83,55.856363,-4.284512,2
8825,75,18006,6.88,55.856423,-4.284392,3
8825,75,18006,6.88,55.856423,-4.284392,3
8825,75,18006,6.88,55.856423,-4.284392,3
8825,75,18006,6.88,55.856423,-4.284392,3
8830,74,18015,7.1,55.856475,-4.284276,4
8835,68,18023,6.99,55.856528,-4.284179,4
8840,76,18033,6.69,55.856583,-4.284064,4
8845,74,18042,6.56,55.856635,-4.283956,4
8850,69,18050,6.51,55.856682,-4.283851,5
8855,68,18059,6.41,55.85672,-4.283717,5
8860,67,18068,6.37,55.856765,-4.283612,5
8865,67,18076,6.3,55.856808,-4.283499,5
8870,67,18085,6.25,55.856862,-4.283384,5
8875,67,18095,6.39,55.856918,-4.283266,5
8880,67,18105,6.68,55.856975,-4.283136,6
8885,67,18117,7.04,55.857043,-4.282992,6
8890,69,18127,7.45,55.857097,-4.282874,7
8895,65,18136,7.5,55.857153,-4.282769,8
8900,67,18145,7.13,55.857212,-4.282657,8
8905,67,18155,6.9,55.85727,-4.282542,10
8910,75,18165,6.94,55.857327,-4.282412,11
8915,77,18176,7.15,55.857383,-4.282272,11
8920,76,18186,7.37,55.857432,-4.282141,11
8925,75,18196,7.34,55.857492,-4.282027,11
8930,71,18206,7.23,55.857565,-4.281916,11
8935,66,18217,7.34,55.857642,-4.281811,11
8940,66,18227,7.46,55.857713,-4.281721,11
8945,66,18239,7.5,55.85778,-4.281579,11
8950,66,18250,7.72,55.857783,-4.281399,11
8955,80,18262,8.03,55.857768,-4.281217,11
8960,82,18271,8.03,55.857765,-4.281069,10
8965,79,18280,7.66,55.857752,-4.280922,9
8970,79,18290,7.23,55.857742,-4.280769,8
8975,79,18299,7.06,55.857732,-4.280619,8
8980,79,18307,6.88,55.857708,-4.280497,8
8985,79,18317,6.6,55.857672,-4.280352,7
8990,72,18328,6.6,55.857643,-4.280199,7
8995,72,18338,6.96,55.85762,-4.280041,6
9000,69,18348,7.21,55.857593,-4.279889,6
9005,69,18356,7.14,55.857573,-4.279756,6
9010,76,18365,6.86,55.857553,-4.279616,6
9015,76,18375,6.65,55.857535,-4.279471,6
9020,75,18383,6.59,55.85752,-4.279334,6
9025,71,18393,6.59,55.857505,-4.279177,5
9030,71,18403,6.69,55.85749,-4.279024,5
9035,71,18413,6.86,55.857473,-4.278874,4
9040,71,18422,6.89,55.857455,-4.278731,4
9045,76,18431,6.82,55.857438,-4.278589,4
9050,78,18440,6.69,55.857432,-4.278447,4
9055,79,18449,6.56,55.857413,-4.278309,4
9060,83,18457,6.43,55.857395,-4.278179,4
9065,79,18466,6.29,55.857375,-4.278046,4
9070,82,18475,6.23,55.857353,-4.277906,4
9075,85,18484,6.34,55.857327,-4.277762,4
9080,85,18493,6.53,55.857303,-4.277621,4
9085,79,18502,6.59,55.857292,-4.277479,4
9090,81,18511,6.53,55.857278,-4.277334,4
9095,84,18521,6.57,55.857263,-4.277179,3
9100,88,18531,6.77,55.857247,-4.277026,2
9105,89,18540,6.9,55.85724,-4.276881,2
9110,89,18550,6.85,55.857232,-4.276726,2
9115,89,18560,6.85,55.857213,-4.276567,2
9120,88,18569,6.96,55.857203,-4.276419,1
9125,80,18579,7.0,55.85719,-4.276266,1
9130,75,18588,6.88,55.857182,-4.276122,1
9135,74,18598,6.77,55.857162,-4.275971,1
9140,78,18608,6.82,55.857145,-4.275811,1
9145,80,18616,6.95,55.857137,-4.275677,1
9150,80,18626,6.88,55.857115,-4.275522,1
9155,80,18635,6.73,55.857092,-4.275386,1
9160,80,18643,6.65,55.857085,-4.275254,1
9165,80,18653,6.46,55.857065,-4.275106,1
9170,77,18661,6.4,55.857045,-4.274982,1
9175,81,18670,6.36,55.857023,-4.274836,1
9180,87,18681,6.42,55.857,-4.274681,1
9185,87,18690,6.78,55.85698,-4.274526,1
9190,98,18699,6.97,55.856995,-4.274397,1
9195,99,18708,6.74,55.856978,-4.274254,1
9200,97,18718,6.58,55.856947,-4.274114,2
9205,85,18728,6.71,55.85691,-4.273969,2
9210,81,18737,6.88,55.856873,-4.273829,2
9215,83,18748,7.0,55.856818,-4.273689,2
9220,86,18758,7.2,55.856778,-4.273542,2
9225,85,18768,7.31,55.856748,-4.273399,2
9230,81,18777,7.19,55.856728,-4.273251,2
9235,79,18786,6.99,55.856717,-4.273112,2
9240,79,18795,6.75,55.856703,-4.272972,2
9245,81,18806,6.61,55.856722,-4.272806,2
9250,80,18815,6.85,55.856718,-4.272661,2
9255,87,18824,7.0,55.856708,-4.272512,2
9260,90,18834,6.88,55.856705,-4.272357,2
9265,90,18843,6.83,55.856702,-4.272212,2
9270,89,18852,6.74,55.856697,-4.272067,2
9275,89,18861,6.64,55.856693,-4.271917,2
9280,89,18871,6.64,55.856685,-4.271766,2
9285,84,18880,6.7,55.85668,-4.271617,2
9290,84,18889,6.69,55.856678,-4.271474,2
9295,84,18899,6.66,55.856673,-4.271321,2
9300,84,18908,6.71,55.856667,-4.271167,2
9305,83,18918,6.82,55.856662,-4.271011,2
9310,83,18928,6.95,55.856658,-4.270847,2
9315,83,18937,7.0,55.856673,-4.270716,2
9320,83,18947,6.93,55.856647,-4.270561,2
9325,83,18955,6.81,55.856638,-4.270451,2
9330,78,18963,6.57,55.856615,-4.270347,2
9335,83,18972,6.2,55.856618,-4.270199,2
9340,83,18982,6.25,55.856608,-4.270072,2
9345,83,18994,6.78,55.856613,-4.269892,2
9347,83,18998,7.01,55.856618,-4.269826,2
9347,83,18998,7.01,55.856618,-4.269826,2
9347,83,18998,7.01,55.856618,-4.269826,2
9350,76,19005,7.33,55.856628,-4.269719,2
9355,66,19016,7.73,55.856637,-4.269547,2
9360,66,19024,7.65,55.85666,-4.269422,2
9365,66,19036,7.33,55.856657,-4.269234,2
9370,66,19047,7.42,55.856653,-4.269054,2
9375,66,19058,7.86,55.856657,-4.268871,2
9380,66,19068,7.95,55.856648,-4.268719,2
9385,66,19077,7.67,55.856648,-4.268567,2
9390,66,19086,7.17,55.85665,-4.268434,2
9395,71,19095,6.8,55.856647,-4.268281,2
9400,71,19105,6.64,55.856642,-4.268132,2
9405,70,19113,6.64,55.856647,-4.267991,2
9410,76,19122,6.56,55.856645,-4.267849,2
9415,76,19131,6.49,55.856648,-4.267702,2
9420,74,19140,6.51,55.856663,-4.267562,2
9425,69,19149,6.5,55.856668,-4.267426,2
9430,64,19158,6.41,55.856665,-4.267279,2
9435,71,19167,6.39,55.856668,-4.267139,2
9440,68,19175,6.34,55.856672,-4.267017,2
9445,68,19183,6.1,55.85668,-4.266889,2
9450,73,19191,5.92,55.856688,-4.266754,2
9455,73,19200,5.95,55.856693,-4.266617,2
9460,73,19209,6.09,55.856712,-4.266469,2
9465,71,19219,6.34,55.85673,-4.266322,2
9470,78,19228,6.58,55.856747,-4.266172,2
9475,82,19238,6.73,55.856755,-4.266021,3
9480,83,19247,6.8,55.856768,-4.265876,3
9485,87,19256,6.79,55.856795,-4.265734,4
9490,86,19267,6.79,55.856842,-4.265591,4
9495,81,19276,6.9,55.85687,-4.265457,6
9500,80,19285,6.92,55.856887,-4.265314,8
9505,80,19295,6.8,55.856877,-4.265162,10
9510,80,19304,6.81,55.856877,-4.265007,10
9515,76,19313,6.86,55.856883,-4.264866,10
9520,74,19322,6.76,55.856903,-4.264726,11
9525,75,19332,6.65,55.856932,-4.264584,12
9530,74,19342,6.75,55.856943,-4.264427,14
9535,73,19351,6.87,55.85694,-4.264282,16
9540,76,19362,6.97,55.856893,-4.264116,18
9545,80,19372,7.24,55.856862,-4.263974,19
9550,80,19381,7.33,55.856835,-4.263837,19
9555,83,19391,7.02,55.856828,-4.263686,20
9560,81,19401,6.92,55.856828,-4.263526,20
9565,79,19410,6.98,55.856822,-4.263379,20
9570,79,19419,6.91,55.856795,-4.263239,20
9575,79,19429,6.76,55.856772,-4.263096,21
9580,79,19437,6.77,55.85676,-4.262956,21
9585,79,19446,6.63,55.856755,-4.262824,21
9590,82,19454,6.35,55.856748,-4.262691,21
9595,82,19463,6.13,55.856748,-4.262557,21
9600,82,19472,6.13,55.856732,-4.262416,21
9605,73,19481,6.28,55.85672,-4.262266,21
9610,71,19489,6.43,55.856715,-4.262131,21
9615,72,19498,6.42,55.856705,-4.261997,21
9620,77,19507,6.29,55.856688,-4.261854,21
9625,81,19517,6.36,55.856687,-4.261694,20
9630,83,19526,6.68,55.856675,-4.261547,18
9635,81,19535,6.81,55.856662,-4.261411,17
9640,78,19543,6.58,55.85665,-4.261282,16
9645,77,19552,6.29,55.856643,-4.261149,15
9650,78,19560,6.14,55.856652,-4.261012,15
9655,77,19569,6.16,55.856652,-4.260869,13
9660,76,19578,6.25,55.856645,-4.260731,12
9665,78,19587,6.28,55.856632,-4.260592,12
9670,77,19596,6.33,55.856617,-4.260446,12
9675,79,19606,6.5,55.85663,-4.260294,12
9680,79,19617,6.85,55.856625,-4.260134,12
9685,79,19626,7.11,55.856607,-4.259992,12
9690,76,19636,7.08,55.85654,-4.259881,12
9695,78,19646,7.08,55.856458,-4.259804,12
9700,80,19656,7.23,55.856375,-4.259737,12
9705,81,19667,7.33,55.856288,-4.259689,12
9710,81,19676,7.24,55.85621,-4.259659,12
9715,81,19684,6.94,55.85614,-4.259632,12
9720,81,19692,6.49,55.856062,-4.259624,12
9725,81,19701,6.2,55.855985,-4.259617,12
9730,81,19710,6.2,55.855905,-4.259621,12
9735,81,19718,6.25,55.855828,-4.259629,12
9740,81,19727,6.26,55.85575,-4.259639,12
9745,81,19736,6.24,55.85567,-4.259637,12
9750,81,19745,6.29,55.855587,-4.259652,12
9755,81,19755,6.42,55.855503,-4.259659,12
9760,82,19764,6.56,55.85542,-4.259659,12
9765,78,19773,6.59,55.85534,-4.259654,12
9770,77,19782,6.56,55.85526,-4.259654,12
9775,78,19790,6.47,55.85518,-4.259669,12
9780,78,19799,6.48,55.8551,-4.259677,12
9785,78,19807,6.41,55.85503,-4.259667,12
9790,78,19814,6.07,55.854978,-4.259624,12
9795,78,19819,5.46,55.854955,-4.259547,11
9800,77,19825,4.82,55.854995,-4.259554,10
9805,75,19833,4.45,55.855005,-4.259442,8
9810,76,19849,4.96,55.854875,-4.259319,7
9815,79,19867,7.41,55.854888,-4.259042,7
9820,83,19882,10.4,55.854865,-4.258817,6
9825,86,19891,11.11,55.854862,-4.258661,5
9830,85,19900,9.68,55.854877,-4.258526,4
9835,85,19909,8.01,55.854903,-4.258392,4
9840,85,19918,7.07,55.854947,-4.258272,4
9845,85,19927,6.71,55.854997,-4.258156,4
9850,85,19936,6.6,55.855045,-4.258049,4
9855,85,19945,6.49,55.8551,-4.257944,4
9860,85,19953,6.36,55.855167,-4.257876,4
9865,85,19961,6.28,55.855235,-4.257839,4
9870,82,19969,6.07,55.855302,-4.257817,4
9875,80,19977,5.8,55.85537,-4.257784,4
9880,70,19984,5.65,55.855435,-4.257751,4
9885,67,19992,5.59,55.855508,-4.257731,4
9887,60,19996,5.61,55.855538,-4.257717,4
9887,60,19996,5.61,55.855538,-4.257717,4
9887,60,19996,5.61,55.855538,-4.257717,4
9890,59,20000,5.65,55.855572,-4.257691,4
9895,59,20008,5.67,55.855648,-4.257669,4
9900,59,20017,5.78,55.855725,-4.257644,4
9905,56,20027,6.02,55.855808,-4.257614,4
9910,61,20035,6.24,55.855883,-4.257592,4
9915,71,20043,6.29,55.855958,-4.257566,4
9920,76,20053,6.31,55.856045,-4.257549,4
9925,77,20062,6.47,55.856125,-4.257527,4
9930,79,20068,6.4,55.856173,-4.257491,4
9935,79,20077,5.83,55.856235,-4.257409,1
9940,78,20087,5.7,55.856235,-4.257257,1
9945,78,20097,6.34,55.856205,-4.257102,0
9950,78,20105,6.77,55.856188,-4.256976,0
9955,78,20113,6.54,55.856193,-4.256862,0
9960,78,20121,6.08,55.856175,-4.256729,0
9965,78,20129,5.93,55.856153,-4.256609,0
9970,78,20139,5.93,55.856133,-4.256467,0
9975,78,20149,6.21,55.856102,-4.256316,0
9980,78,20159,6.72,55.856058,-4.256166,0
9985,76,20169,7.14,55.856013,-4.256029,0
9990,84,20179,7.23,55.855995,-4.255884,0
9995,91,20189,7.11,55.855953,-4.255739,0
10000,93,20198,7.07,55.855927,-4.255597,0
10005,87,20209,7.08,55.855892,-4.255442,0
10010,83,20219,7.16,55.855845,-4.255291,0
10015,74,20229,7.38,55.855807,-4.255149,0
10020,74,20239,7.39,55.855767,-4.255014,0
10025,75,20248,7.19,55.855727,-4.254887,0
10030,76,20257,6.94,55.855688,-4.254754,0
10035,77,20267,6.79,55.855657,-4.254614,0
10040,77,20276,6.72,55.85562,-4.254489,0
10045,77,20286,6.7,55.855545,-4.254391,0
10050,75,20295,6.83,55.855487,-4.254294,1
10055,74,20304,6.89,55.85544,-4.254174,2
10060,76,20313,6.7,55.855407,-4.254051,4
10065,78,20321,6.42,55.855375,-4.253941,5
10070,77,20329,6.09,55.855337,-4.253831,7
10075,77,20338,5.96,55.855315,-4.253687,9
10080,74,20349,6.27,55.85528,-4.253531,9
10085,72,20359,6.8,55.855235,-4.253392,9
10090,69,20368,7.04,55.855202,-4.253251,10
10095,69,20378,7.05,55.855185,-4.253091,10
10100,71,20389,7.13,55.855143,-4.252946,10
10105,71,20397,7.17,55.85511,-4.252819,11
10110,71,20407,6.97,55.85508,-4.252679,11
10115,74,20417,6.87,55.855037,-4.252531,12
10120,78,20427,7.03,55.855005,-4.252391,12
10125,75,20436,7.07,55.854988,-4.252256,12
10130,71,20444,6.77,55.854962,-4.252127,12
10135,71,20453,6.45,55.854933,-4.252001,12
10140,76,20462,6.33,55.854892,-4.251872,12
10145,76,20472,6.43,55.854847,-4.251734,12
10150,77,20483,6.77,55.854797,-4.251582,12
10155,87,20493,7.19,55.854748,-4.251441,12
10160,87,20504,7.44,55.854697,-4.251299,12
10165,87,20514,7.52,55.854643,-4.251156,12
10170,87,20524,7.59,55.854598,-4.251026,12
10175,87,20533,7.38,55.854562,-4.250897,12
10180,87,20542,6.96,55.854523,-4.250769,12
10185,87,20552,6.78,55.854463,-4.250657,12
10190,68,20561,6.74,55.854413,-4.250549,12
10195,68,20570,6.66,55.854368,-4.250429,12
10200,68,20578,6.53,55.854325,-4.250311,12
10205,68,20587,6.48,55.85428,-4.250191,12
10210,70,20596,6.43,55.854238,-4.250079,12
10215,70,20604,6.3,55.854202,-4.249956,12
10220,70,20614,6.28,55.854158,-4.249824,12
10225,70,20624,6.48,55.85411,-4.249696,12
10230,81,20634,6.71,55.854063,-4.249561,12
10235,81,20643,6.89,55.854015,-4.249434,12
10240,81,20652,6.93,55.853967,-4.249311,12
10245,81,20661,6.83,55.853923,-4.249204,12
10250,79,20669,6.54,55.853888,-4.249094,12
10255,74,20676,6.14,55.853868,-4.248977,12
10260,75,20684,5.86,55.853825,-4.248881,12
10265,71,20693,5.73,55.853798,-4.248766,12
10270,62,20704,5.96,55.853758,-4.248594,11
10275,61,20715,6.72,55.85371,-4.248441,11
10280,58,20725,7.42,55.853673,-4.248294,11
10285,77,20734,7.41,55.853638,-4.248166,10
10290,72,20744,7.09,55.853595,-4.248027,10
10295,69,20754,6.97,55.853555,-4.247887,10
10300,78,20764,7.05,55.853512,-4.247741,10
10305,82,20774,7.18,55.853467,-4.247597,10
10310,87,20785,7.3,55.853422,-4.247456,10
10315,88,20794,7.31,55.853377,-4.247324,10
10320,86,20804,7.2,55.853342,-4.247186,10
10325,86,20813,7.02,55.853313,-4.247046,10
10330,83,20823,6.89,55.853325,-4.246894,10
10335,83,20833,6.92,55.853375,-4.246752,10
10340,83,20845,7.21,55.853467,-4.246656,10
10345,70,20856,7.65,55.853542,-4.246542,10
10350,77,20867,7.97,55.853545,-4.246364,9
10355,76,20878,8.03,55.853515,-4.246204,9
10360,78,20888,7.89,55.853475,-4.246056,9
10365,77,20898,7.66,55.85344,-4.245909,9
10370,77,20908,7.41,55.853395,-4.245777,9
10375,77,20917,7.21,55.853365,-4.245632,9
10380,85,20928,7.1,55.853323,-4.245487,9
10385,87,20937,7.15,55.853273,-4.245362,9
10390,87,20947,7.11,55.853227,-4.245234,9
10395,79,20957,7.01,55.853173,-4.245107,9
10400,78,20968,7.09,55.85311,-4.244966,9
10405,78,20978,7.38,55.85305,-4.244839,9
10410,77,20988,7.52,55.852993,-4.244714,9
10415,73,20996,7.43,55.85295,-4.244614,9
10415,73,20996,7.43,55.85295,-4.244614,9
10415,73,20996,7.43,55.85295,-4.244614,9
10415,73,20998,7.4,55.852938,-4.244586,9
10420,67,21009,7.33,55.852888,-4.244444,9
10425,66,21020,7.45,55.852835,-4.244301,9
10430,66,21029,7.54,55.852788,-4.244172,9
10435,66,21040,7.47,55.852735,-4.244017,8
10440,66,21051,7.55,55.852685,-4.243872,7
10445,66,21062,7.72,55.85264,-4.243711,7
10450,66,21073,7.77,55.852628,-4.243549,7
10455,66,21083,7.73,55.852645,-4.243389,7
10460,76,21092,7.55,55.852602,-4.243264,7
10465,77,21102,7.29,55.852515,-4.243214,7
10470,83,21111,7.11,55.852452,-4.243137,7
10475,83,21122,6.96,55.85239,-4.243006,6
10480,81,21133,7.06,55.852335,-4.242857,4
10485,81,21145,7.52,55.852282,-4.242691,2
10490,81,21157,7.98,55.852223,-4.242531,0
10495,81,21170,8.33,55.85216,-4.242362,0
10500,81,21182,8.63,55.8521,-4.242199,0
10505,87,21193,8.75,55.852042,-4.242044,0
